WBGene00010715	K09C8.2	germ cell development variant, gonad development variant, male gonad development variant, male somatic gonad development variant, pattern of transgene expression variant
WBGene00008593	F08H9.5	extended life span, fat content increased
WBGene00019477	K07C11.4	early larval lethal, slow growth
WBGene00004127	F52D1.3	pathogen susceptibility increased
WBGene00000265	K04C2.4	chromosome morphology variant, cell death variant, cell stress response variant, high incidence male progeny
WBGene00019005	F57B10.8	protruding vulva, sterile, locomotion variant, nonsense mRNA accumulation, sick, slow growth, sterile progeny, mRNA surveillance defective, larval arrest, transgene subcellular localization variant, cytoplasmic processing body variant, pattern of transgene expression variant, receptor mediated endocytosis defective, reduced brood size, transgene expression increased
WBGene00000102	C12D8.10	gene expression level high, dauer constitutive, life span variant, protein subcellular localization variant, organism development variant, extended life span, dauer formation variant, pathogen resistance increased, paraquat resistant, germ cell hypersensitive ionizing radiation, protein interaction variant, protein phosphorylation reduced, accumulated germline cell corpses, protein phosphorylation increased, transgene subcellular localization variant, transgene expression increased, dauer arrest variant
WBGene00017395	F12A10.6	embryonic lethal
WBGene00018533	F47B7.2	locomotion variant, slow growth, transgene expression reduced, sluggish, transgene expression increased
WBGene00012025	T25E12.10	dumpy
WBGene00009254	F29D11.2	sterile, locomotion variant, sterile progeny, axon midline crossing variant, axon fasciculation variant, small, protein subcellular localization variant, long, dumpy, cord commissures fail to reach target, aneuploidy, polar body extrusion defective early emb, anaphase bridging, protruding vulva, slow growth, ventral cord patterning variant, larval lethal, protein expression reduced, lethal, larval arrest, embryonic lethal, sluggish, reduced brood size
WBGene00016494	C37A2.8	sterile progeny
WBGene00001836	R06C1.1	organism UV hypersensitive, spontaneous mutation rate increased, germline transgene silencing variant, somatic transgene silencing variant, transgene expression increased, RNAi resistant
WBGene00023343	T06A1.6	fat content reduced, dauer lifespan extended
WBGene00003702	Y70C5C.6	apoptosis reduced, rachis morphology variant, accumulated germline cell corpses, oocyte number decreased, germline nuclear positioning variant, pathogen susceptibility increased, rachis narrow, apoptosis variant, pachytene region organization variant, maternal sterile, germ cell compartment expansion variant, diplotene region organization variant, oogenesis variant
WBGene00022348	Y82E9BR.16	larval arrest, embryonic lethal
WBGene00002260	T22G5.6	shortened life span, life span variant
WBGene00001880	F45F2.13	sterile, locomotion variant, avoids bacterial lawn, lysosome-related organelle morphology variant, slow growth, RAB-11 recycling endosome localization variant, RAB-11 recycling endosome morphology variant, protein aggregation variant, organism development variant, larval arrest, embryonic lethal, transgene expression reduced, transgene subcellular localization variant, maternal sterile, sister chromatid segregation defective early emb
WBGene00002266	ZK892.1	short defecation cycle
WBGene00020605	T20B12.9	organism development variant
WBGene00206511	W02H5.16	organism morphology variant
WBGene00020550	T17H7.1	fat content reduced, embryonic lethal
WBGene00016773	C49D10.4	transgene expression increased
WBGene00013573	Y75B12B.11	sperm excess, nuclear appearance variant, germ cell differentiation variant
WBGene00015151	B0348.1	molt defect
WBGene00000148	ZC434.6	egg laying variant, embryonic lethal, no anterior pharynx, maternal effect lethal emb, organism development variant
WBGene00008852	F15C11.2	protein expression increased, shortened life span, protein ubiquitination variant, transgene expression increased, frequency body bend reduced
WBGene00018595	F48C1.2	embryonic lethal
WBGene00020275	T05H4.12	sterile, avoids bacterial lawn, oocytes lack nucleus, diplotene absent during oogenesis, giant oocytes, general pace of development defective early emb, germ cell compartment morphology variant, diakinesis progression during oogenesis variant, extended life span, apoptosis variant, maternal sterile, diplotene region organization variant, rachis morphology variant, lysosome-related organelle morphology variant, slow growth, larval lethal, accumulated germline cell corpses, RAB-11 recycling endosome morphology variant, germline nuclear positioning variant, germ cell compartment anucleate, oocyte septum formation variant, cell membrane organization biogenesis variant, embryonic lethal, transgene subcellular localization variant, gonad vesiculated, oocyte morphology variant, transgene expression increased, adult lethal
WBGene00018072	F35H10.7	transgene subcellular localization variant, exploded through vulva, protein aggregation variant
WBGene00020383	T09B4.9	slow development, sterile, avoids bacterial lawn, embryonic terminal arrest variable emb, general pace of development defective early emb, transposon silencing variant, maternal sterile, pattern of transgene expression variant, protein metabolism variant, lysosome-related organelle morphology variant, slow growth, terminal arrest variable, RAB-11 recycling endosome morphology variant, cytoplasmic appearance variant, larval arrest, embryonic lethal, transgene subcellular localization variant, receptor mediated endocytosis defective, transgene expression increased
WBGene00011892	T21C9.4	germ cell morphology variant, embryonic lethal, reduced brood size
WBGene00011735	T12D8.8	transgene subcellular localization variant, protein aggregation variant
WBGene00021560	Y45G5AM.8	embryonic arrest, meiosis variant, chromosome segregation variant, embryonic lethal, high incidence male progeny
WBGene00004898	F23H12.1	synapse density variant, motor neuron morphology variant, embryonic lethal, transgene subcellular localization variant
WBGene00004084	C29E6.3	larval arrest, larval lethal, dauer lifespan extended
WBGene00077773	F25H5.10	larval arrest, slow growth, receptor mediated endocytosis defective, pattern of transgene expression variant, transgene expression increased, protein metabolism variant, thin
WBGene00001513	T05H4.14	slow embryonic development, gastrulation variant, embryonic lethal, reduced brood size, variable cell division timing
WBGene00001996	K01G5.2	sterile, transgene induced cosuppression variant, larval lethal, slow growth, germline transgene silencing variant, multivulva, nuclear number variant, small, apoptosis increased, extended life span, everted vulva, vulvaless, maternal sterile, endomitotic oocytes, oogenesis variant
WBGene00015247	B0545.4	sterile, embryonic lethal
WBGene00021439	Y39A3B.5	shortened life span
WBGene00001048	Y71F9B.16	embryonic lethal
WBGene00002017	T27E4.2	cadmium hypersensitive, slow growth, dauer lifespan extended, life span variant, protein aggregation variant, organism development variant, larval arrest, pathogen susceptibility increased, organism pathogen response variant, transgene subcellular localization variant
WBGene00018398	F43H9.2	fat content reduced
WBGene00000170	C01G6.1	dauer constitutive
WBGene00008627	F09F3.5	larval arrest, embryonic lethal, sick, sterile progeny
WBGene00006822	C46F11.1	fat content reduced, locomotion variant, cell migration variant, organism development variant
WBGene00000899	F25E2.5	organism oxidative stress resistant, transgene expression increased
WBGene00008266	C53A5.6	sterile, apoptosis reduced, protein expression increased, early larval lethal, gonad degenerate, oocyte number decreased, gonad small, nuclei small, protein subcellular localization variant, rachis narrow, apoptosis variant, pachytene region organization variant, maternal sterile, diplotene region organization variant, gonad migration variant, diakinesis region organization variant, sick, larval lethal, germ cell compartment small, accumulated germline cell corpses, lethal, larval arrest, cell membrane organization biogenesis variant, gonad vesiculated, oocyte morphology variant, transgene expression increased, germ cell compartment expansion variant, rachis absent
WBGene00018890	F55F8.2	protruding vulva, sick, slow growth, sterile progeny, early larval arrest, larval arrest, blistered, foraging behavior variant, no oocytes, reduced brood size, pattern of transgene expression variant, receptor mediated endocytosis defective, fewer germ cells
WBGene00003480	F54H5.4	germ cell development variant, mitochondria morphology variant, sterile, male gonad development variant, locomotion variant, larval lethal, sterile progeny, gonad development variant, protein degradation variant, male somatic gonad development variant, pattern of transgene expression variant, exploded through vulva, reduced brood size, transgene expression increased, fat content increased
WBGene00007044	B0495.10	dauer lifespan extended
WBGene00017992	F32E10.5	embryonic lethal
WBGene00021111	W09C3.3	apoptosis variant, transgene expression increased, apoptosis increased
WBGene00015025	B0205.11	slow embryonic development, embryonic lethal, variable cell division timing
WBGene00012363	W09D10.5	lysosome-related organelle morphology variant, transgene subcellular localization variant, RAB-11 recycling endosome localization variant, RAB-11 recycling endosome morphology variant
WBGene00004481	F54E7.2	sterile, avoids bacterial lawn, maternal sterile, diplotene region organization variant, sick, larval lethal, early larval arrest, thin, germline nuclear positioning variant, embryonic lethal, gonad vesiculated, transgene subcellular localization variant, oocyte morphology variant, sluggish, pleiotropic defects severe early emb, nonsense mRNA accumulation, oocyte number decreased, nuclei small, organism development variant, mRNA surveillance defective, gonad morphology variant, rachis narrow, dumpy, pachytene region organization variant, cytoplasmic processing body variant, rachis morphology variant, slow growth, protein aggregation variant, larval arrest, oocytes small, transgene expression increased, germ cell compartment expansion variant
WBGene00004460	C30C11.2	sterile, avoids bacterial lawn, apoptosis increased, one cell arrest early emb, chromosome condensation variant, maternal sterile, diplotene region organization variant, lysosome-related organelle morphology variant, embryo osmotic pressure sensitive early emb, sick, larval lethal, accumulated germline cell corpses, cell membrane organization biogenesis variant, embryonic lethal, gonad vesiculated, transgene subcellular localization variant, nuclear appearance variant, passage through meiosis defective early emb, oocytes lack nucleus, RAB-11 recycling endosome localization variant, giant oocytes, diakinesis progression during oogenesis variant, germ cell compartment morphology variant, cell cycle slow early emb, excessive blebbing early emb, gonad morphology variant, rachis narrow, germ cell compartment multinucleate, embryo delayed at pronuclear contact early emb, P0 spindle rotation failure early emb, organism hypertonic lethality increased, rachis morphology variant, slow growth, RAB-11 recycling endosome morphology variant, lethal, protein aggregation variant, germ cell compartment anucleate, larval arrest, oocyte septum formation variant, shortened life span, transgene expression reduced, germ cell compartment expansion variant, nuclei enlarged, rachis absent
WBGene00021603	Y46H3B.2	dauer lifespan extended
WBGene00012948	Y47H9C.2	life span variant
WBGene00017577	F18F11.4	avoids bacterial lawn, slow growth, pharyngeal pumping reduced
WBGene00016607	C43E11.9	protruding vulva, larval arrest, cell differentiation variant, slow growth, receptor mediated endocytosis defective, pattern of transgene expression variant, maternal sterile, body wall muscle myosin organization defective
WBGene00002363	F38H4.9	sterile, early embryonic lethal, male gonad development variant, locomotion variant, population fitness variant, centriole biogenesis variant, gonad development variant, chromosome alignment variant, pattern of transgene expression variant, maternal sterile, vulvaless, larval lethal, sick, protein expression reduced, molt defect, embryonic lethal, centrosome biogenesis variant, protein phosphorylation increased, transgene subcellular localization variant, exploded through vulva, RAB-11 recycling endosome localization variant, gonad arm morphology variant, breaks in alae, mitotic spindle defective early emb, chromosome decondensation variant, cytokinesis variant emb, cell division variant, male somatic gonad development variant, cytoplasmic processing body variant, interphase entry defective early emb, cell cycle delayed, RAB-11 recycling endosome morphology variant, lethal, larval arrest, no oocytes, nuclear envelope assembly variant early emb, transgene expression increased, antibody subcellular localization variant
WBGene00022820	ZK813.1	transgene expression increased
WBGene00017853	F27C1.3	sterile, nonsense mRNA accumulation, sterile progeny, gonad development variant, mRNA surveillance defective, male somatic gonad development variant, dead eggs laid, cytoplasmic processing body variant, maternal sterile, pattern of transgene expression variant, protruding vulva, larval lethal, slow growth, larval arrest, transgene subcellular localization variant, receptor mediated endocytosis defective, reduced brood size, transgene expression increased
WBGene00010042	F54C9.6	larval arrest, embryonic lethal, slow growth, receptor mediated endocytosis defective, pattern of transgene expression variant, clear
WBGene00011776	T14G10.7	Bacillus thuringiensis toxin hypersensitive, pore forming toxin hypersensitive, lysosome-related organelle morphology variant, transgene expression reduced, transgene subcellular localization variant, receptor mediated endocytosis defective, pattern of transgene expression variant
WBGene00022613	ZC449.3	transgene subcellular localization variant, RAB-11 recycling endosome localization variant, somatic transgene silencing variant, transgene expression increased, RNAi resistant
WBGene00020064	R13F6.1	sterile, locomotion variant, organism morphology variant, sterile progeny, mitotic spindle defective early emb, transgene induced cosuppression variant, protruding vulva, slow growth, larval lethal, sick, lethal, larval arrest, embryonic lethal, reduced brood size, sluggish, exploded through vulva
WBGene00021238	Y20F4.3	embryonic lethal
WBGene00007988	C37A5.1	fat content reduced, lysosome-related organelle morphology variant, transgene subcellular localization variant
WBGene00019785	M70.3	fat content increased
WBGene00009734	F45G2.8	sterile, early larval lethal, nuclei small, embryo osmotic integrity defective early emb, rachis narrow, pachytene region organization variant, protruding vulva, lethal, thin, diplotene progression during oogenesis variant, larval arrest, embryonic lethal, cell membrane organization biogenesis variant, reduced brood size, nuclear appearance variant, oocytes small, germ cell compartment expansion variant
WBGene00006952	ZK377.1	body vacuole, locomotion variant, intestinal vacuole, molt defect, small
WBGene00021513	Y41D4B.6	maternal sterile
WBGene00000112	F56D12.1	resistant to bioactive compound, locomotion variant, lysosome-related organelle morphology variant, slow growth, locomotor coordination variant, RAB-11 recycling endosome localization variant, sterile progeny, levamisole resistant, development variant, transgene subcellular localization variant, transgene expression reduced, sluggish, pattern of transgene expression variant, receptor mediated endocytosis defective, transgene expression increased
WBGene00016330	C32E12.4	sick, slow growth, small, early larval arrest
WBGene00017328	F10C5.2	sterile, protruding vulva, embryonic lethal, larval lethal, dauer lifespan extended, reduced brood size, sterile progeny, aldicarb resistant
WBGene00018964	F56D2.2	sterile, larval arrest, sick, slow growth, sterile progeny, organism development variant
WBGene00018840	F54H5.3	fat content reduced
WBGene00018619	F48G7.8	germline nuclear positioning variant, sterile, germ cell compartment size variant, rachis wide, rachis morphology variant, oogenesis variant
WBGene00021172	Y8A9A.3	embryonic lethal
WBGene00021038	W05F2.6	larval arrest, embryonic lethal, reduced brood size
WBGene00007103	B0024.14	endoreduplication of hypodermal nuclei variant, long, sick, molt defect, small, maternal sterile
WBGene00010802	M01B2.9	dauer lifespan extended
WBGene00004175	ZK1236.6	locomotion variant, aging variant, organism morphology variant, small, embryonic lethal late emb, larval arrest, embryonic lethal, body wall muscle morphology variant, late embryonic arrest, locomotion reduced, shortened life span, transgene expression reduced, pathogen induced gene expression variant
WBGene00007938	C34F6.1	high incidence male progeny
WBGene00017699	F22D3.2	extended life span
WBGene00013515	Y73F4A.2	embryonic lethal
WBGene00022117	Y71F9AL.12	larval arrest, embryonic lethal, avoids bacterial lawn, slow growth, transgene subcellular localization variant, maternal sterile, transgene expression increased, protein aggregation variant
WBGene00003164	Y57E12AL.5	vulval cell induction reduced, sterile, male sterile, avoids bacterial lawn, gonad development variant, organism hypertonic lethality increased, mRNA levels reduced, oogenesis variant, germ cell development variant, protruding vulva, slow growth, larval lethal, multivulva, rays missing, protein aggregation variant, larval arrest, embryonic lethal, spermatogenesis variant, transgene expression reduced, transgene subcellular localization variant
WBGene00044716	ZK1225.12	lethal
WBGene00019902	R05G6.10	transgene expression reduced
WBGene00008232	C50F4.4	larval arrest, locomotion variant, embryonic lethal, slow growth, dauer lifespan extended, receptor mediated endocytosis defective, pattern of transgene expression variant, small
WBGene00003243	F10E9.6	egg laying variant, embryonic lethal, locomotion variant, slow growth
WBGene00010116	F55F3.2	locomotion variant
WBGene00007516	C11E4.1	synapse density variant, motor neuron morphology variant, transgene subcellular localization variant
WBGene00004777	C02D4.2	cell polarity variant
WBGene00007560	C14A4.9	age associated fluorescence increased, shortened life span
WBGene00008805	F14F3.2	transgene expression increased
WBGene00000800	Y23H5A.7	sterile, cell differentiation variant, rachis wide, avoids bacterial lawn, nonsense mRNA accumulation, oocyte number decreased, germ cell compartment morphology variant, apoptosis increased, mRNA surveillance defective, chromosome condensation variant, apoptosis variant, cytoplasmic processing body variant, pachytene region organization variant, rachis morphology variant, slow growth, larval lethal, molt defect, accumulated germline cell corpses, lethal, germline nuclear positioning variant, larval arrest, embryonic lethal, transgene subcellular localization variant, gonad vesiculated, oocyte morphology variant, oocytes small, transgene expression increased, germ cell compartment expansion variant, nuclei enlarged
WBGene00003868	B0334.11	embryonic lethal, complex phenotype early emb, spindle orientation variant AB or P1 early emb
WBGene00006349	F39B2.4	paralyzed, ventral cord patterning variant, axon midline crossing variant, axon fasciculation variant, population fitness variant, body wall muscle myosin organization defective, organism development variant, egg laying variant, embryonic lethal, cord commissures fail to reach target, dendrite development variant, adult lethal
WBGene00015075	B0238.11	organism hypersensitive ionizing radiation, protruding vulva, slow growth, chemical hypersensitive, sterile progeny, early larval arrest, larval arrest, pattern of transgene expression variant, receptor mediated endocytosis defective
WBGene00010676	K08F4.1	spontaneous mutation rate increased
WBGene00012158	VW06B3R.1	embryonic morphology variant, embryonic lethal late emb
WBGene00015298	C01F1.3	locomotion variant, larval lethal, lethal, protein aggregation variant, early larval arrest, egg laying variant, larval arrest, transgene subcellular localization variant, transgene expression increased
WBGene00011352	T01H8.1	pattern of transgene expression variant
WBGene00003883	T27B1.1	organism development variant
WBGene00019966	R08F11.2	fat content reduced
WBGene00020968	W03A5.4	spindle elongation integrity defective early emb, fat content increased
WBGene00015797	C15F1.8	embryonic lethal
WBGene00000979	C10F3.2	egg laying defective, fat associated body size increased, growth rate variant, thin, lethal
WBGene00001930	F54E12.3	cell secretion variant, sterile, locomotion variant, dauer lifespan extended, RAB-11 recycling endosome localization variant, organism morphology variant, body elongation defective, pathogen susceptibility increased, chromosome segregation variant, lima bean arrest, chromosome condensation variant, pattern of transgene expression variant, maternal sterile, anaphase bridging, protruding vulva, lysosome-related organelle morphology variant, slow growth, larval lethal, cell corpse degradation variant, RAB-11 recycling endosome morphology variant, pharyngeal development variant, embryonic arrest, fat content reduced, larval arrest, embryonic lethal, transgene subcellular localization variant, sister chromatid segregation defective early emb, receptor mediated endocytosis defective, accumulated cell corpses, transgene expression increased
WBGene00002177	F35C8.3	pathogen susceptibility increased
WBGene00013583	Y80D3A.3	sick
WBGene00015405	C03H5.3	extended life span, organism oxidative stress resistant
WBGene00018481	F45F2.9	sterile
WBGene00010705	K09A11.2	paraquat hypersensitive, organism oxidative stress response hypersensitive
WBGene00017162	F01F1.7	sterile, tumorous germline, locomotion variant, cell proliferation increased, sister cell division timing asynchrony reduced, gonad development variant, excess intestinal cells, excessive blebbing early emb, cell cell contacts variant four emb, dead eggs laid, pattern of transgene expression variant, oocytes disorganized, protruding vulva, sick, spindle orientation variant AB or P1 early emb, larval arrest, large cytoplasmic granules early emb, embryonic lethal, oocyte morphology variant, transgene expression variant, exploded through vulva, reduced brood size, variable cell division timing, polar body reabsorbed one two early emb
WBGene00009690	F44E5.3	protein aggregation variant
WBGene00001955	F58A4.7	engulfment variant
WBGene00003977	F56G4.2	life span variant
WBGene00009998	F53F8.1	locomotion variant
WBGene00000959	F46H6.2	body wall muscle myosin organization defective
WBGene00003133	W10C6.1	sterile, apoptosis reduced, oocyte number decreased, meiosis defective early emb, embryonic lethal, maternal sterile, germ cell compartment multinucleate, germ cell compartment expansion variant, passage through meiosis defective early emb
WBGene00019693	M01A10.3	germ cell partition morphology variant, excess maternal pronucleus early emb, nuclear fallout, sterile, rachis wide, locomotion variant, oocytes lack nucleus, RAB-11 recycling endosome localization variant, germ cell compartment morphology variant, diakinesis progression during oogenesis variant, multiple nuclei early emb, embryo osmotic integrity defective early emb, foraging behavior variant, chromosome condensation variant, cytokinesis variant emb, germ cell partition absent, germ cell compartment multinucleate, pattern of transgene expression variant, germ cell compartment size variant, larval lethal, RAB-11 recycling endosome morphology variant, germline nuclear positioning variant, germ cell compartment anucleate, larval arrest, oocyte septum formation variant, embryonic lethal, transgene subcellular localization variant, receptor mediated endocytosis defective, germ cell compartment expansion variant, multiple nuclei oocyte
WBGene00001067	F27C1.8	larval arrest, cuticle morphology variant, exploded through vulva, dumpy
WBGene00016261	C30F12.2	avoids bacterial lawn, slow growth
WBGene00004917	C52E4.3	apoptosis reduced, sterile, locomotion variant, avoids bacterial lawn, diplotene absent during oogenesis, chromosome condensation variant, maternal sterile, pattern of transgene expression variant, diplotene region organization variant, germ cell development variant, lysosome-related organelle morphology variant, sick, germline nuclear positioning variant, cell membrane organization biogenesis variant, embryonic lethal, gonad vesiculated, transgene subcellular localization variant, nuclear appearance variant, receptor mediated endocytosis defective, pleiotropic defects severe early emb, cell secretion variant, RAB-11 recycling endosome localization variant, cell proliferation increased, oocyte number decreased, nuclei small, germ cell compartment morphology variant, protein subcellular localization variant, excess intestinal cells, gonad morphology variant, rachis narrow, pachytene region organization variant, pachytene progression during oogenesis variant, gonad migration variant, germ cell compartment size variant, rachis morphology variant, slow growth, multivulva, RAB-11 recycling endosome morphology variant, P granule localization defective, protein aggregation variant, embryonic arrest, larval arrest, no oocytes, germ cell compartment expansion variant, rachis absent
WBGene00017489	F15E6.9	maternal sterile
WBGene00011273	R53.4	sterile, avoids bacterial lawn, RAB-11 recycling endosome localization variant, organism morphology variant, general pace of development defective early emb, cytoplasmic processing body variant, maternal sterile, protruding vulva, larval lethal, lysosome-related organelle morphology variant, slow growth, RAB-11 recycling endosome morphology variant, thin, larval arrest, embryonic lethal, transgene expression reduced, transgene subcellular localization variant
WBGene00007170	B0393.5	organism development variant
WBGene00009881	F49C12.12	golgi apparatus morphology variant, sterile, early endosome morphology variant, locomotion variant, organism morphology variant, endoplasmic reticulum localization variant, chromosome condensation variant, pattern of transgene expression variant, maternal sterile, diplotene region organization variant, lysosome-related organelle morphology variant, larval lethal, molt defect, late endosome morphology variant, late endosome localization variant, cell membrane organization biogenesis variant, embryonic lethal, oocyte morphology variant, transgene subcellular localization variant, receptor mediated endocytosis defective, nuclear appearance variant, multiple nuclei oocyte, oocytes lack nucleus, endoplasmic reticulum morphology variant, early endosome localization variant, RAB-11 recycling endosome localization variant, diakinesis progression during oogenesis variant, embryo osmotic integrity defective early emb, cytoplasmic processing body variant, dumpy, golgi apparatus localization variant, slow growth, RAB-11 recycling endosome morphology variant, protein aggregation variant, larval arrest, oocyte septum formation variant, germ cell compartment anucleate, transgene expression increased, nuclei enlarged, germ cell compartment expansion variant
WBGene00004101	C07G1.5	sterile, cytoplasmic structure defective early emb, locomotion variant, early larval lethal, endocytic transport variant, aldicarb resistant, autophagy increased, dumpy, organism hypertonic lethality increased, lysosome-related organelle morphology variant, slow growth, larval lethal, molt defect, RAB-11 recycling endosome morphology variant, protein aggregation variant, larval arrest, embryonic lethal, endocytic transport defect, transgene subcellular localization variant, transgene expression increased
WBGene00012990	Y48C3A.8	reduced brood size
WBGene00000024	AC3.3	thermotolerance reduced, pathogen susceptibility increased, L4 lethal, shortened life span, dauer constitutive, pathogen infected pharynx increase
WBGene00001660	C34E10.3	embryonic lethal, lysosome-related organelle morphology variant, transgene subcellular localization variant
WBGene00003915	M88.6	mitochondria morphology variant, locomotion variant, avoids bacterial lawn, slow growth, larval lethal, molt defect, L2 arrest, organism development variant, clear, larval arrest, transgene expression increased
WBGene00019821	R02D3.3	locomotion variant, slow growth, organism morphology variant, sterile progeny, sperm morphology variant, blistered, embryonic lethal, no oocytes, patchy coloration, nuclear appearance variant, receptor mediated endocytosis defective, pattern of transgene expression variant, maternal sterile, fewer germ cells
WBGene00008839	F15A4.3	dauer lifespan extended
WBGene00006755	ZK1098.10	locomotion variant
WBGene00013284	Y57A10C.6	hydrogen peroxide levels reduced, short defecation cycle, fat content increased
WBGene00006503	W06D4.5	seam cell morphology variant
WBGene00011058	R06C1.2	sterile, diakinesis progression during oogenesis variant, germline nuclear positioning variant, oocyte septum formation variant, larval arrest, cell membrane organization biogenesis variant, embryonic lethal, embryo osmotic integrity defective early emb, gonad morphology variant, rachis narrow, chromosome condensation variant, oocyte morphology variant, reduced brood size, nuclear appearance variant, germ cell compartment expansion variant
WBGene00012647	Y39A1A.8	level of protein expression variant, protein subcellular localization variant
WBGene00006782	C04F5.3	body wall muscle sarcomere morphology variant, egg laying defective, mitochondria morphology variant, protein degradation variant
WBGene00016576	C41H7.6	embryonic lethal
WBGene00006272	F32A7.7	larval arrest, locomotion variant, embryonic lethal
WBGene00003970	F46C3.1	developmental delay, intestinal vacuole, pharyngeal morphology variant, sick, L2 arrest, intestinal development variant, shortened life span, sluggish, transgene expression increased
WBGene00004762	F35G12.3	extended life span, embryonic lethal
WBGene00003014	F02E9.2	miRNA expression variant, egg laying variant, fewer seam cells, precocious alae, everted vulva, transgene expression reduced, developmental timing variant, exploded through vulva, transgene expression variant
WBGene00010768	K11D2.1	resistant to protein aggregation induced paralysis
WBGene00005029	AH6.7	nicotine hypersensitive
WBGene00003524	T23H4.3	ventral cord patterning variant, axon midline crossing variant, axon fasciculation variant, cord commissures fail to reach target
WBGene00016237	C29H12.6	fat content reduced
WBGene00010868	M04G12.4	precocious alae, transgene expression reduced, transgene expression variant, lethal
WBGene00015162	B0361.8	sterile, locomotion variant, lysosome-related organelle morphology variant, RAB-11 recycling endosome localization variant, RAB-11 recycling endosome morphology variant, early larval arrest, larval arrest, transgene subcellular localization variant, transgene expression reduced, pattern of transgene expression variant, receptor mediated endocytosis defective, reduced brood size
WBGene00017578	F18F11.5	avoids bacterial lawn, larval lethal, slow growth, sterile progeny, organism morphology variant, aldicarb resistant, clear, pale, embryonic lethal, pharyngeal pumping reduced, transgene expression increased
WBGene00003651	W01D2.2	pleiotropic defects severe early emb, male gonad development variant, avoids bacterial lawn, nonsense mRNA accumulation, small, organism development variant, gonad development variant, mRNA surveillance defective, male somatic gonad development variant, dead eggs laid, pattern of transgene expression variant, cytoplasmic processing body variant, slow growth, protein aggregation variant, larval arrest, embryonic lethal, no oocytes, transgene subcellular localization variant, patchy coloration, reduced brood size, transgene expression increased
WBGene00018406	F44A2.7	transgene expression reduced
WBGene00044067	T28F3.3	gonad development variant, male gonad development variant, male somatic gonad development variant, pattern of transgene expression variant
WBGene00022274	Y73E7A.8	protruding vulva, locomotion variant, slow growth, exploded through vulva, distal tip cell migration variant
WBGene00007972	C36B1.5	sterile, tumorous germline, locomotion variant, oocyte number decreased, cell proliferation increased, chromosome segregation variant karyomeres early emb, excess intestinal cells, rachis narrow, late embryonic arrest, maternal sterile, diplotene region organization variant, gonad migration variant, oocytes disorganized, protruding vulva, germ cell development variant, rachis morphology variant, slow growth, embryonic lethal late emb, lethal, larval arrest, large cytoplasmic granules early emb, embryonic lethal, gonad vesiculated, oocyte morphology variant, germ cell compartment expansion variant, nuclei enlarged
WBGene00003508	B0379.3	transgene induced cosuppression variant, germline transgene silencing variant, transposon silencing variant, somatic transgene silencing variant, transgene expression increased, RNAi resistant
WBGene00004751	K10G6.3	embryonic lethal
WBGene00009717	F44G4.8	multivulva, vulvaless
WBGene00010753	K10G4.4	cell membrane organization biogenesis variant, accumulated germline cell corpses, oocyte number decreased, germ cell compartment morphology variant, apoptosis increased
WBGene00015624	C09B8.5	embryonic lethal
WBGene00003475	Y110A7A.5	Q neuroblast lineage migration variant, cell corpse number variant, accumulated germline cell corpses, cell corpse number decreased, engulfment variant, gonad arm morphology variant, lethal, phagosome maturation defective, enzyme activity reduced, transgene subcellular localization variant, pattern of transgene expression variant, accumulated cell corpses, distal tip cell migration variant
WBGene00018817	F54D12.4	larval arrest, locomotion variant, sick, organism morphology variant
WBGene00004913	Y38C1BA.2	aldicarb resistant
WBGene00016680	C45G9.9	organism development variant
WBGene00006606	LLC1.1	mitochondria morphology variant, organism heat hypersensitive, hypoosmotic shock hypersensitive, paraquat hypersensitive, lysosome homeostasis deficient, lethal, body wall muscle sarcomere morphology variant, hypoxia hypersensitive, cell death variant, necrotic cell death variant
WBGene00017702	F22D3.6	slow growth
WBGene00010797	M01B2.3	fat content reduced
WBGene00010779	K11H3.2	late larval arrest, slow growth
WBGene00002094	C17C3.4	small
WBGene00005871	C44C3.1	dauer lifespan extended
WBGene00012148	VF13D12L.1	embryonic lethal, locomotion variant, larval lethal, slow growth, long defecation cycle, fat content increased
WBGene00019781	M60.6	transgene expression increased
WBGene00019834	R02F2.5	organism development variant
WBGene00219369	R160.10	fat content reduced
WBGene00011622	T08G5.1	cadmium hypersensitive, peptide uptake by intestinal cell decreased, slow growth, life span variant
WBGene00006051	T28H11.5	locomotion variant
WBGene00018578	F47G3.3	embryonic lethal
WBGene00004238	F46G10.5	sterile, embryonic lethal, reduced brood size
WBGene00003072	T21E3.3	cell secretion variant, cell migration variant
WBGene00009548	F38H4.4	late larval arrest
WBGene00015091	B0261.1	slow growth, sterile progeny, larval arrest, embryonic lethal, transgene subcellular localization variant, maternal sterile, pattern of transgene expression variant, receptor mediated endocytosis defective, cytoplasmic processing body variant
WBGene00000522	C09F12.1	molt defect, pathogen induced death increased, transgene expression increased, dauer constitutive
WBGene00003992	ZK381.4	extended life span, transgene induced cosuppression variant, shortened life span
WBGene00001915	C50F4.5	sterile, larval arrest, locomotion variant, embryonic lethal, sick, reduced brood size, lethal
WBGene00017487	F15E6.6	shortened life span, paraquat hypersensitive, maternal sterile, organism oxidative stress response hypersensitive
WBGene00017134	EEED8.3	failure to hatch, embryonic lethal
WBGene00022651	ZK84.4	dauer lifespan extended
WBGene00008743	F13D12.9	fat content reduced
WBGene00006719	F49E12.4	fat content reduced
